Date,High,Low,Mid,Last,Bid,Ask,Volume
2018-04-15,0.69806,0.635,0.69146,0.69107,0.69107,0.69185,47475272.704681
2018-04-16,0.69549,0.63314,0.65568,0.65596,0.6555,0.65586,41611649.664732
2018-04-17,0.682,0.65,0.6556,0.6551,0.65511,0.65609,38448416.82482
2018-04-18,0.73,0.65,0.71705,0.7171,0.717,0.7171,62878411.913783
2018-04-19,0.77,0.7035,0.76269,0.76251,0.76218,0.7632,55568271.08754
2018-04-20,0.93679,0.75952,0.921095,0.92359,0.9203,0.92189,154331648.65374
2018-04-21,0.928,0.807,0.857705,0.85724,0.85724,0.85817,111680728.08498
2018-04-22,0.91624,0.83838,0.877725,0.8774,0.87743,0.87802,62592363.421292
2018-04-23,0.88726,0.845,0.876055,0.87514,0.876,0.87611,52297318.525374
2018-04-24,0.96663,0.86698,0.94213,0.94195,0.94199,0.94227,113287224.37197
2018-04-25,0.94793,0.4901,0.814025,0.81406,0.81399,0.81406,148717697.98569
2018-04-26,0.843,0.76078,0.8404,0.84081,0.84009,0.84071,74071737.986642
2018-04-27,0.86248,0.80796,0.824675,0.82487,0.82449,0.82486,53692143.587548
2018-04-28,0.8894,0.8015,0.86303,0.86302,0.863,0.86306,50177449.252136
2018-04-29,0.91,0.82367,0.869555,0.86989,0.86922,0.86989,48261967.42127
2018-04-30,0.87679,0.81638,0.81981,0.81961,0.81962,0.82,38977519.041481
2018-05-01,0.84411,0.7812,0.829265,0.82897,0.82886,0.82967,44851060.418447
2018-05-02,0.86539,0.82415,0.865405,0.866,0.8652,0.86561,33399058.614345
2018-05-03,0.89472,0.8376,0.874655,0.87405,0.87426,0.87505,53328531.854792
2018-05-04,0.9339,0.85806,0.89714,0.89716,0.89713,0.89715,70044625.246896
2018-05-05,0.931,0.8885,0.90538,0.90589,0.90487,0.90589,41186433.08726
2018-05-06,0.9187,0.84067,0.861545,0.86141,0.86154,0.86155,41940444.348299
2018-05-07,0.86782,0.796,0.81925,0.81968,0.81892,0.81958,47933517.81272
2018-05-08,0.8463,0.7905,0.80871,0.80879,0.80852,0.8089,34840580.852365
2018-05-09,0.8185,0.75719,0.80001,0.79902,0.79977,0.80025,47939896.628562
2018-05-10,0.80471,0.766,0.76864,0.76859,0.76859,0.76869,34483607.916633
2018-05-11,0.76885,0.64619,0.678985,0.67907,0.6787,0.67927,135489701.90923
2018-05-12,0.71056,0.62655,0.684015,0.68418,0.684,0.68403,69549616.527793
2018-05-13,0.74787,0.66212,0.73507,0.73447,0.73481,0.73533,47131889.05315
2018-05-14,0.75,0.68597,0.72559,0.72685,0.72557,0.72561,68275213.346409
2018-05-15,0.75,0.68051,0.683055,0.68357,0.68254,0.68357,39287538.426342
2018-05-16,0.7,0.657,0.69267,0.69319,0.69204,0.6933,31811905.384099
2018-05-17,0.71222,0.64972,0.661985,0.66151,0.66151,0.66246,33838514.417285
2018-05-18,0.68385,0.6454,0.673175,0.67392,0.67245,0.6739,42071721.009869
2018-05-19,0.69117,0.65952,0.669395,0.66867,0.66907,0.66972,23420201.221384
2018-05-20,0.7064,0.66728,0.695175,0.69517,0.69517,0.69518,25508593.828998
2018-05-21,0.70309,0.66765,0.672935,0.67252,0.67258,0.67329,21161507.495406
2018-05-22,0.67991,0.63646,0.63725,0.63701,0.63701,0.63749,24178486.705576
2018-05-23,0.64703,0.5749,0.60439,0.60436,0.60437,0.60441,75781916.623586
2018-05-24,0.63763,0.57501,0.624005,0.62434,0.62368,0.62433,54941868.138633
2018-05-25,0.63382,0.59301,0.594275,0.5943,0.59395,0.5946,44566940.333309
2018-05-26,0.62626,0.59567,0.60326,0.60338,0.60314,0.60338,19837273.079144
2018-05-27,0.61249,0.59654,0.60427,0.60428,0.60426,0.60428,20608205.502799
2018-05-28,0.607,0.54535,0.552235,0.55346,0.55203,0.55244,45187833.822253
2018-05-29,0.60975,0.54403,0.593755,0.59379,0.59372,0.59379,46438879.558552
2018-05-30,0.62839,0.583,0.592375,0.59217,0.59218,0.59257,32927876.476802
2018-05-31,0.62142,0.58971,0.604185,0.60332,0.60383,0.60454,29690064.460216
2018-06-01,0.61902,0.60377,0.6143,0.61453,0.6141,0.6145,22343306.090354
2018-06-02,0.65279,0.61415,0.640455,0.64099,0.63994,0.64097,32237013.321019
2018-06-03,0.6769,0.6381,0.66358,0.66344,0.66335,0.66381,31412173.774292
2018-06-04,0.70503,0.63381,0.662415,0.66242,0.66241,0.66242,42665858.617294
2018-06-05,0.68538,0.63221,0.67169,0.67167,0.67167,0.67171,32167025.379058
2018-06-06,0.6832,0.655,0.67284,0.67282,0.67277,0.67291,21938003.452776
2018-06-07,0.68883,0.66946,0.675445,0.67536,0.67536,0.67553,20853745.28037
2018-06-08,0.67978,0.65865,0.674025,0.67386,0.67384,0.67421,17015536.347181
2018-06-09,0.68015,0.66105,0.66387,0.6639,0.66385,0.66389,10024919.210899
2018-06-10,0.66386,0.55284,0.55872,0.55844,0.55849,0.55895,59389672.315063
2018-06-11,0.5916,0.55046,0.58535,0.58555,0.58515,0.58555,29199590.731698
2018-06-12,0.60066,0.54207,0.554005,0.55404,0.554,0.55401,33981744.668131
2018-06-13,0.562,0.50374,0.526295,0.5261,0.52629,0.5263,47233231.176377
2018-06-14,0.56849,0.51884,0.550595,0.55061,0.55059,0.5506,44973183.78221
2018-06-15,0.56259,0.531,0.531625,0.5312,0.53121,0.53204,25593423.949704
2018-06-16,0.53833,0.518,0.53668,0.5369,0.53646,0.5369,25049813.281933
2018-06-17,0.54112,0.5212,0.5285,0.52856,0.5284,0.5286,12328213.309189
2018-06-18,0.55116,0.50374,0.539965,0.5401,0.53984,0.54009,34605101.721857
2018-06-19,0.561,0.534,0.54659,0.54628,0.54645,0.54673,19620603.598833
