Date,High,Low,Mid,Last,Bid,Ask,Volume
2018-05-16,2.0179,1.7926,1.88245,1.8762,1.8809,1.884,13902646.883594
2018-05-17,1.96,1.665,1.70015,1.6999,1.6992,1.7011,12996728.462584
2018-05-18,1.7767,1.6425,1.75335,1.752,1.752,1.7547,9314699.2704099
2018-05-19,1.8268,1.7004,1.7457,1.7462,1.7449,1.7465,5408133.9969359
2018-05-20,1.8487,1.7333,1.82635,1.8249,1.8249,1.8278,4501814.4776445
2018-05-21,1.8481,1.7016,1.72555,1.7255,1.7252,1.7259,4782619.2044733
2018-05-22,1.7502,1.6164,1.6179,1.6165,1.6165,1.6193,6859441.7323061
2018-05-23,1.6499,1.389,1.4842,1.4825,1.4825,1.4859,21781717.740686
2018-05-24,1.55,1.3779,1.515,1.51899981,1.5124,1.5176,13229283.008729
2018-05-25,1.585,1.4653,1.469,1.47082841,1.4677,1.4703,8144440.3016335
2018-05-26,1.55,1.4488,1.4746,1.4737,1.4738,1.4754,4657491.7097273
2018-05-27,1.489,1.41156597,1.4511,1.4502,1.4503,1.4519,6030002.2369801
2018-05-28,1.4777,1.34,1.345,1.3465,1.3439,1.3461,7708774.5229523
2018-05-29,1.662,1.33,1.58995,1.5884,1.5885,1.5914,22204189.135929
2018-05-30,1.65,1.5102,1.56485,1.5653,1.5644,1.5653,14942987.449749
2018-05-31,1.825,1.5541,1.72555,1.7256,1.7255,1.7256,22280800.632198
2018-06-01,1.9294,1.7129,1.91595,1.9153,1.9144,1.9175,21232920.146332
2018-06-02,1.955,1.8503,1.89295,1.893,1.8929,1.893,14091833.556774
2018-06-03,2.0302,1.7353,1.78565,1.7859,1.7854,1.7859,24997579.584735
2018-06-04,1.8501,1.6862,1.72605,1.7222,1.7241,1.728,14943981.316447
2018-06-05,1.7841,1.6617,1.74505,1.7449,1.745,1.7451,10021559.062659
2018-06-06,1.765,1.62,1.68835,1.6882,1.6866,1.6901,8374269.6482477
2018-06-07,1.7723,1.6711,1.68465,1.6839,1.684,1.6853,6400495.3521974
2018-06-08,1.7362,1.665,1.72575,1.7275,1.7241,1.7274,4293443.4175819
2018-06-09,1.755,1.6444,1.66015,1.6609,1.6594,1.6609,5862082.7253778
2018-06-10,1.6733,1.3355,1.3435,1.3446,1.3429,1.3441,28970865.415145
2018-06-11,1.4303,1.3009,1.4283,1.428,1.428,1.4286,12754049.900734
2018-06-12,1.4664,1.2343,1.25425,1.2552,1.2531,1.2554,17063153.780647
2018-06-13,1.291,1.122,1.2056,1.2049,1.2044,1.2068,27136661.892894
2018-06-14,1.327,1.1665,1.2648,1.2648,1.2647,1.2649,22341569.499327
2018-06-15,1.3,1.17070363,1.1846,1.1842,1.1842,1.185,13543558.884325
2018-06-16,1.2297,1.1537,1.21355,1.214,1.2131,1.214,8382785.6897295
2018-06-17,1.2137,1.16014316,1.17325,1.1728,1.1728,1.1737,6991202.1083908
2018-06-18,1.2099,1.0795,1.18415,1.1833,1.1833,1.185,19616349.064325
2018-06-19,1.255,1.16,1.16655,1.1667,1.1664,1.1667,14362855.518572
