Date,High,Low,Mid,Last,Bid,Ask,Volume
2018-03-09,499.89,434.4,497.35,499.49,496.21,498.49,13743.6287646
2018-03-10,527.86,475.75,482.29,482.53,482.1,482.48,7455.53848694
2018-03-11,548.93,465.0,525.515,525.91,525.1,525.93,9838.56059224
2018-03-12,548.54,480.22,499.15,498.4,498.41,499.89,8774.79776595
2018-03-13,514.53,474.89,484.605,484.57,484.6,484.61,8598.94254742
2018-03-14,493.3,415.0,418.78,418.1,418.7,418.86,10050.00247621
2018-03-15,434.35,390.0,419.07,418.7,418.7,419.44,13651.51382667
2018-03-16,432.97,400.0,430.155,430.4,429.91,430.4,8078.82341732
2018-03-17,432.73,381.2,388.87,389.07,388.75,388.99,8828.30944072
2018-03-18,389.69,340.01,385.345,384.84,385.19,385.5,18944.68696234
2018-03-19,409.2,364.83,396.97,396.5,396.66,397.28,19316.25602212
2018-03-20,443.84,394.7,434.865,433.83,434.05,435.68,9916.40819516
2018-03-21,450.31,420.41,431.585,432.0,431.19,431.98,8333.35961017
2018-03-22,438.62,396.0,409.435,409.3,408.7,410.17,6063.20905093
2018-03-23,423.55,390.14,420.8,420.35,420.18,421.42,5156.8919467
2018-03-24,461.19,420.08,427.03,426.89,426.22,427.84,8360.71533982
2018-03-25,426.64,407.82,413.325,412.42,412.71,413.94,5304.28338706
2018-03-26,413.62,369.38,386.48,385.89,385.91,387.05,8029.33690393
2018-03-27,395.4,357.66,358.3,358.69,357.96,358.64,7468.46956978
2018-03-28,369.0,344.66,351.495,351.07,351.21,351.78,5550.5015058
2018-03-29,351.69,311.2,339.065,339.92,338.62,339.51,16990.93237421
2018-03-30,338.08,300.0,306.435,306.74,306.13,306.74,10002.11270848
2018-03-31,328.69,300.0,304.005,304.08,304.0,304.01,7405.94332518
2018-04-01,311.15,282.7,285.93,285.78,285.84,286.02,11693.31547104
2018-04-02,312.01,285.0,309.77,310.22,309.34,310.2,6553.0293762
2018-04-03,342.78,309.28,333.935,334.35,333.63,334.24,8757.68219446
2018-04-04,340.11,294.5,296.145,295.64,295.65,296.64,12206.20267486
2018-04-05,304.42,282.51,300.115,300.23,299.74,300.49,9868.13198255
2018-04-06,302.64,282.5,284.06,284.15,283.64,284.48,4950.68047061
2018-04-07,310.45,282.12,299.85,300.19,299.51,300.19,8304.27863115
2018-04-08,316.57,294.61,310.075,309.76,309.8,310.35,6124.04241569
2018-04-09,324.0,293.12,297.135,297.38,296.85,297.42,8391.04948834
2018-04-10,303.28,290.87,297.005,297.0,297.0,297.01,6808.53930632
2018-04-11,305.91,295.06,305.08,304.98,304.98,305.18,3906.60591831
2018-04-12,355.0,303.62,350.31,350.02,349.81,350.81,14966.03177597
2018-04-13,390.19,346.01,351.185,351.44,350.67,351.7,16166.46814155
2018-04-14,376.45,349.51,360.195,360.56,359.72,360.67,7302.84165007
2018-04-15,388.0,355.62,381.44,381.21,381.17,381.71,11091.35883072
2018-04-16,383.1,352.59,361.79,362.16,361.43,362.15,7780.79097175
2018-04-17,379.6,358.61,370.175,370.21,370.0,370.35,6568.54500629
2018-04-18,420.68,361.63,418.045,416.81,417.49,418.6,17591.68563154
2018-04-19,433.39,406.47,433.01,432.89,432.89,433.13,12473.74663779
2018-04-20,470.36,425.88,464.925,464.72,464.29,465.56,18455.79509941
2018-04-21,463.25,425.01,441.725,442.47,441.09,442.36,10128.65267992
2018-04-22,479.9,438.07,479.625,479.9,479.35,479.9,7112.72219415
2018-04-23,526.15,447.47,505.235,505.81,504.66,505.81,24317.57979276
2018-04-24,545.0,500.88,529.81,528.58,529.0,530.62,16349.74387996
2018-04-25,530.08,447.14,475.11,475.02,475.01,475.21,22494.3500716
2018-04-26,500.39,445.1,500.2,500.0,500.0,500.4,12414.4116721
2018-04-27,506.0,469.39,474.735,475.34,474.4,475.07,10383.43117187
2018-04-28,506.53,469.13,499.935,499.88,499.88,499.99,6297.49067314
2018-04-29,513.4,475.01,499.3,498.79,498.79,499.81,6019.33555472
2018-04-30,502.64,467.0,472.165,471.62,471.71,472.62,10853.90798865
2018-05-01,487.97,453.42,475.625,475.39,475.38,475.87,9261.05915325
2018-05-02,492.19,462.1,488.55,488.08,488.12,488.98,8597.39857506
2018-05-03,516.63,481.26,498.625,498.91,498.44,498.81,10838.59297032
2018-05-04,507.5,476.69,488.705,488.7,488.7,488.71,10402.25691518
2018-05-05,513.3,485.8,509.095,509.09,509.09,509.1,7094.45544213
2018-05-06,528.07,478.1,487.995,487.71,487.71,488.28,7863.44966651
2018-05-07,487.11,445.0,452.365,452.3,452.01,452.72,13829.23354571
2018-05-08,468.1,434.0,442.49,442.01,441.94,443.04,7170.9988474
2018-05-09,449.28,411.62,444.265,443.97,443.99,444.54,7657.32724694
2018-05-10,462.62,425.3,428.49,428.91,428.27,428.71,7644.16005837
2018-05-11,432.28,385.46,392.85,391.79,392.4,393.3,12911.75789439
2018-05-12,408.0,372.1,402.71,402.32,402.26,403.16,5580.98172543
2018-05-13,420.79,391.45,418.255,418.07,417.81,418.7,3795.50319268
2018-05-14,454.42,385.28,433.265,432.95,432.8,433.73,10669.60310097
2018-05-15,454.38,420.1,427.01,426.64,426.94,427.08,10648.4178003
2018-05-16,435.64,393.62,411.57,411.77,411.2,411.94,8446.33351254
2018-05-17,419.21,383.0,386.79,386.06,386.5,387.08,5949.25230638
2018-05-18,398.19,372.3,394.485,394.46,394.48,394.49,8015.17207756
2018-05-19,404.64,382.23,384.125,383.6,383.61,384.64,5132.91218282
2018-05-20,405.78,382.51,402.205,402.2,402.2,402.21,3528.81139343
2018-05-21,404.86,380.19,383.455,383.62,383.35,383.56,4387.61646108
2018-05-22,386.47,359.0,359.005,359.0,359.0,359.01,5363.00875166
2018-05-23,358.29,328.06,335.9,335.51,335.65,336.15,6225.58321975
2018-05-24,349.27,324.0,342.84,342.45,342.52,343.16,4812.6675243
2018-05-25,349.46,326.66,335.05,334.78,334.79,335.31,3721.53783711
2018-05-26,339.49,321.07,322.205,322.34,322.0,322.41,3315.58597384
2018-05-27,322.26,310.41,313.655,313.65,313.65,313.66,3667.80818482
2018-05-28,323.38,281.79,285.45,285.0,285.06,285.84,7317.51324458
2018-05-29,321.6,282.79,315.615,315.42,315.42,315.81,8822.10000488
2018-05-30,319.99,295.01,296.92,297.39,296.49,297.35,5435.57430611
2018-05-31,315.91,296.27,304.405,304.9,303.91,304.9,4127.16655967
2018-06-01,314.56,301.01,312.485,312.76,312.09,312.88,5814.52837838
2018-06-02,329.54,309.79,321.805,321.81,321.8,321.81,6042.50472767
2018-06-03,335.77,321.8,330.665,330.83,330.48,330.85,3256.98164758
2018-06-04,335.2,311.01,319.28,319.68,318.93,319.63,3591.87751257
2018-06-05,323.02,304.1,317.24,317.12,317.12,317.36,5669.27092169
2018-06-06,319.84,307.01,314.84,314.5,314.6,315.08,1799.86295652
2018-06-07,319.78,313.01,313.1,313.05,313.06,313.14,1367.32843436
2018-06-08,317.48,296.51,312.285,312.71,311.97,312.6,3077.29279248
2018-06-09,313.17,296.27,300.325,299.91,300.1,300.55,3019.30019803
2018-06-10,301.85,266.55,268.69,268.36,268.34,269.04,12202.44856931
2018-06-11,276.61,257.7,267.215,266.78,266.85,267.58,4365.68725902
2018-06-12,275.99,256.59,260.08,260.0,260.0,260.16,10701.59986693
2018-06-13,261.0,239.85,245.63,245.16,245.33,245.93,6268.3288467
2018-06-14,272.78,243.82,267.045,267.52,266.81,267.28,6285.69070567
2018-06-15,269.42,253.02,256.57,256.97,256.48,256.66,4735.69977508
2018-06-16,268.92,253.01,268.475,268.91,268.09,268.86,3254.89598189
2018-06-17,272.28,260.38,265.57,266.52,265.27,265.87,4955.771619
2018-06-18,267.5,250.23,264.49,264.18,264.18,264.8,6874.41260731
2018-06-19,271.79,256.94,261.005,261.01,261.0,261.01,7489.45589088
